,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Tweet After Cleansing
3248,0,0,0,0,0,0,0,0,0,0,0,0,lebih baik dibenci namun menjadi diri sendiri daripada menjadi munafik untuk di sukai orang
3249,0,0,0,0,0,0,0,0,0,0,0,0,pao an tui adalah sisi kelam masyarakat cina di era awal kemerdekaan indonesia ini ditegaskan mantan waawan senior republika
3250,0,0,0,0,0,0,0,0,0,0,0,0,ab orangnya tidak sombong dan murah senyum
3251,0,0,0,0,0,0,0,0,0,0,0,0,tetap semangat amp istiqomah bung 
3252,0,1,0,0,0,0,0,0,0,0,0,0, slah alasan knp sya mau prsiden baru spy jg maluin bangsa iniiii
3253,0,0,0,0,0,0,0,0,0,0,0,0,kemudian ulangi pandanganmu sekali lagi dan sekali lagi niscaya pandanganmu akan kembali kepadamu tanpa menemukan cacat dan ia pandanganmu dalam keadaan letih
3254,0,0,0,0,0,0,0,0,0,0,0,0,udah lama gak on jadi asing sama tl
3255,0,0,0,0,0,0,0,0,0,0,0,0,hah ari melongo sejenak setelah mendengar ucapan orang yang baru saja meneriakinya mas di deket situ ada anjing saya enggak 
3256,1,0,0,1,0,1,0,0,0,0,0,1, kupas tuntas gebuk habis antek antek komunis
3257,0,0,0,0,0,0,0,0,0,0,0,0,hahaha logikanya habis bantuan bank asing akuisisi sahamnya asing masuk asing legowo sampai kontrak habis dapat tanpa keluar duit sedikitpun lah ntah siapa yang bermain main
3258,0,0,0,0,0,0,0,0,0,0,0,0,charutin menor bom 
3259,0,0,0,0,0,0,0,0,0,0,0,0, produk dalem negeri dibilang alay produk luar dibilang hypebeast ironi sih giliran urusan negara bilangnya asing
3260,1,0,1,0,0,0,0,0,1,1,0,0,chirpified ekonomi merosot utang bengkak bumn mau dijual mundur aja pak jokowi
3261,1,0,1,0,0,0,0,0,1,1,0,0, klonjotan kegirangan ngeliat junjungan amp idola loe satu per satu dipanggil polisi t politic id kapolri
3262,0,0,0,0,0,0,0,0,0,0,0,0, dinding kamar jd saksi bisu
3263,0,0,0,0,0,0,0,0,0,0,0,0,menurut kepala badan ekonomi kreatif triawan munaf lagu karya ibu sud yang mengisahkan seekor burung yang bersiul tersebut memiliki melodi dan lirik yang riang adadikompas
3264,0,1,0,0,0,0,0,0,0,0,0,0, gembrot bgt
3265,0,0,0,0,0,0,0,0,0,0,0,0,monggo lurd jadwal acara upacara adat dan kirab budaya mbah bergas
3266,1,1,1,0,0,0,0,0,1,1,0,0, sok kenal lu kunyuk
3267,0,0,0,0,0,0,0,0,0,0,0,0, gus ipul dan mbak puti menciptakan program pkh super untuk melengkapi program keluarga harapan pkh yang dikembangkan presiden jokowi gusipulputimenang
3268,1,1,1,0,0,0,0,0,1,1,0,0, kata lu suruh ceritain geblek
3269,1,1,1,0,0,0,0,0,1,1,0,0, kemenangan anies sandi berbau busuk dan anyir bernanah luka bathin yg terluka oleh penghinaan sara dan ujaran kebencian
3270,1,1,1,0,0,0,1,0,0,1,0,0, cacat sia 
3271,0,0,0,0,0,0,0,0,0,0,0,0,kata ulama barangsiapa yang tidak bersedia amp bermalasan pada bulan rejab maka di bulan syaaban juga dia akan tetap malas amp di bulan ramadhan dia akan jadi lebih malas
3272,0,0,0,0,0,0,0,0,0,0,0,0, kita bikin berita sendiri di medsos media mainstream di kuasai aseng perang opini gunakan hp anda untuk mengembosi berita media mainstream cino
3273,1,0,1,0,0,0,0,0,1,1,0,0,jgn pro asing gitu dong pak jok 
3274,0,0,0,0,0,0,0,0,0,0,0,0, gapapa sipit juga cantik aku mah 
3275,0,1,0,0,0,0,0,0,0,0,0,0, yang ber tatto yg lagi di entot kayaknya sih tailand punya enjoy gays kontol coli bahancoli 
3276,1,1,0,1,0,1,0,0,0,0,0,1,coba usir cina rakyat nkri tidak ada yg gembel nkri kaya aseng asing trilyunan kayanya krn menguras nkri jadi stop tolol
3277,1,0,1,0,1,0,0,0,0,1,0,0, ini mah pasti salah anggota hti yg sakit hati krn ormas nya di bubarkan amp ga bisa maju
3278,1,1,0,1,1,0,0,0,0,0,1,0,anda didungukan dan diperbudak islam bung tifatul adam hanya dongeng yahudi
3279,1,1,0,1,0,0,0,0,1,0,1,0, emang cebong kalau gak fitnah gak makan kenyang dan kalau gak curang ya gak menang
3280,0,0,0,0,0,0,0,0,0,0,0,0, agar semua perempuan gembrot melangsingkan badan entah kenapa ku tak setuju dengan kalimat ini ku ejaan cantik itu bukan l a n g s i n g melainkan g e n d u t pagi jangan lupa shalat subu
3281,1,0,1,0,0,0,0,0,1,1,0,0,hebat kok dipenjara dipenjaranya dijaman pula 
3282,1,0,0,1,0,0,0,0,1,0,1,0, syp dluu donk aseng dibelakangnya 
3283,0,0,0,0,0,0,0,0,0,0,0,0,masya suku kampung selamat deklarasi anti hoax amp pilkada damai
3284,1,0,0,1,0,0,0,0,1,0,1,0, ht dari perindo udah mmpraktekkannya tuh ke msjid ke psantren huuuft kabuuurr gantipresiden gantipresiden
3285,0,0,0,0,0,0,0,0,0,0,0,0,tbh aku dgn abang like anjing dgn kucing gaduh pernah sekali kiteorg gaduh sampai beumbuk then dia lari rumah tapi selang sehari baik balik
3286,1,1,1,0,0,0,0,0,1,1,0,0, atok silap tu atok hehehe yg macai tu atok lermacai ph bodoh bangangsy nie cuma rakyat biasa yg akn terus tanya apa yg x tau ke x jelas ke utk dpt penjelasanopsss atok
3287,1,1,0,1,0,0,0,0,1,0,1,0,admin tolol di paai tolol tolol untuk orang tolol
3288,0,0,0,0,0,0,0,0,0,0,0,0, yang pasti bukan keluarga pki di negara pancasila yang berbhinneka tunggal ika ini keluarga nya
3289,0,0,0,0,0,0,0,0,0,0,0,0,dalam sambutannya ketua dpd golkar lumajang sudjatmiko menyampaikan bahwa keputusan paai yang menetapkan kofifah indar parawansa sebagai calon gubernur dan emil elestianto dardak sebagai calon wakil gubernur jatim dari paai golkar sudah bulat khofif
3290,1,1,1,0,0,0,0,0,1,1,0,0, memang dasar kampang 
3291,0,0,0,0,0,0,0,0,0,0,0,0,manusia adalah mahluk yang butuh identitas untuk eksistensinya sayang identitas yang seharusnya berasal dari orisinalitas kesadaran diri seringkali dilekatkan secara membabibuta pada halhal remeh di luar dirinya maka identitas diri jadi dangkal
3292,0,0,0,0,0,0,0,0,0,0,0,0,im at taman budaya sentul city
3293,0,0,0,0,0,0,0,0,0,0,0,0,kejamnya
3294,0,0,0,0,0,0,0,0,0,0,0,0, hahahaha iya bener jugak memang sekolah katolik lebih beragam mulai dari anak pak kebon smp pengusaha ada disana later belakang suku agama apapun diterima di sekolah katolik pernah ngalamin dulu amp ngga berub
3295,0,0,0,0,0,0,0,0,0,0,0,0,subhanallah bahagia rasanya punya pemimpin sepei beliau
3296,0,0,0,0,0,0,0,0,0,0,0,0, aku hanya bs bersyukur pd allah swt dpt presiden yg giat kerja dan mampu mengatasi persoalan yg dihadapi dg tetap kerja lurus iklas semata demi indonesia yg makin maju sekalipun ramping tetapi energinya luar biasa itu jg krn tdk ada p
3297,0,1,0,0,0,0,0,0,0,0,0,0,mudah untuk melihat seseorang lebih condong ke arah mana di sosial media peama akunnya perempuan pict nyolong di google kedua gambar anonymous ga jelas manusia apa kampret ketiga akunnya ada embelembel nama pahlawan dan dr semua itu mereka kaum mca
3298,0,0,0,0,0,0,0,0,0,0,0,0,cawapres jokowi orang sekaligus boleh kok tinggal presiden terbitkan dekrit masing paai pengusung dapat jatah cawapres sama jokowi apa sih yang ga boleh perppu aja banyak diterbitkan tanpa ada urgensinya
3299,0,0,0,0,0,0,0,0,0,0,0,0, mls aku dduk kl xleh aku org kg budaya kg dduk kl xleh budaya dia hebat sngt naik seram aku
3300,0,1,0,0,0,0,0,0,0,0,0,0, dientot trus dicrotin beberapa kontol uuhh 
3301,0,0,0,0,0,0,0,0,0,0,0,0,sepeinya kualat sama bobby mata gua kenapa jadi kecil sipit ginii
3302,0,0,0,0,0,0,0,0,0,0,0,0,franky mau presiden baru bagaimana yg lain
3303,1,1,1,0,0,0,0,0,1,1,0,0,ga pernah sekolah ya lo pantes ga di jaga kotorr kaya
3304,1,1,0,1,0,0,0,0,1,0,1,0, njeng jahanam berisik cocot kalean
3305,0,0,0,0,0,0,0,0,0,0,0,0, itu bukan persoalan tekan jabatan tetapi siasat lari dri lingkar politik antek pemilik modal krn islam progressive sesuai mukadimah uud akan mengamalkan qs al hujurat 
3306,0,0,0,0,0,0,0,0,0,0,0,0,tomohon juga merupakan pusat pembelajaran agama kristen dan katolik ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih sebuah tempat suci yang indah dan tenang 
3308,1,1,0,1,0,0,0,0,1,0,1,0,udah kesel lah kacrut tvri
3309,1,1,1,0,0,0,0,1,0,1,0,0,mood kerja berubah krn ni banci 
3310,0,0,0,0,0,0,0,0,0,0,0,0,baru aja kemaren hari kamis sekarang udh hari jumat lagi aja waktu sesingkat itu ya
3311,1,1,1,0,0,0,0,0,1,1,0,0,pimpinan ngecopros bawahan nderomos jancuk deh
3312,0,0,0,0,0,0,0,0,0,0,0,0, islam itu ideologi negara yg mengembannya wajib menyebarkannya dg dakwah amp jihad sama sepei as nyebarkan demokrasi amp ussr nyebarkan komunis karang dg jalan damai kadang dg perang dlm syariah itu ada hukum usyriyah amp kharajiyah
3313,0,0,0,0,0,0,0,0,0,0,0,0, aduhternyata kamu salah paham yadlm islam kafir dibedakan menjadi yakni kafir harbi muahid dan kafir dzimmi
3314,0,0,0,0,0,0,0,0,0,0,0,0, yg dibahas penangkapan ikan menggunakan potasracun dan sampah plastik kok bahas tugas tni al
3315,0,1,0,0,0,0,0,0,0,0,0,0, iya anjir dah
3316,0,0,0,0,0,0,0,0,0,0,0,0, itu bisa terwujud dikarenakan katolik itu terpusatterstruktueroganisasi dng sangat baik yakni berpusat pada vatikan jadi nu bisa mengambilmerebut peran sepei vatikan maka semua akan lebih mudah
3317,0,0,0,0,0,0,0,0,0,0,0,0, siapa bilang orang yang ngehina agama gak kena hukum pidana malah orang yang sebenarnya gak bermaksud menghina agama tapi mengucapkan kata yg membuat mayoritas tersinggung langsung dihujat dan dikenai hukum
3318,1,1,1,0,0,0,0,0,1,1,0,0, kacung hanya terima perintah terima kritikan itu bisa cukup menjelaskan pemimpin yang hanya simbol kacung yang dikacungkacung tetap terima itulah kacung tumbur subur dan semerbak harum bunga bangkai
3319,0,0,0,0,0,0,0,0,0,0,0,0, jika ada yg masih merindukan suhao mereka itu hanyalah kroninya mereka yg pernah kaya bersama rezim suhao dan mereka penjual bangsanya sendiri
3320,1,1,0,1,0,0,0,1,0,0,1,0, udah jadi rahasia umum bong maksiat bisnis maksiat lgbt sesat cabul bla bla dlm bani cebong
3321,0,0,0,0,0,0,0,0,0,0,0,0,walaupun matanya buta untuk melihat alam maya tapi hatinya tidak buta untuk menerima cahaya kebenaran alam 
3322,1,1,1,0,0,0,0,0,1,1,0,0, cebong selalu ngk move on masuk aja kemako brimob juga
3323,0,1,0,0,0,0,0,0,0,0,0,0, aku jg serius pngen ngewe ama kamu swear
3324,1,0,0,1,1,0,0,0,0,0,1,0,teroris budha govt mengerahkan cyberarmy bikin hoax amp meretas akunakun prorohingya
3325,0,0,0,0,0,0,0,0,0,0,0,0,kamar guru terus mushola kalau yang kristen pada berdoa di aula atas yang kristen ga terlalu banyak kan punya temen yang kristen sebut aja si a si a ini di mintain tolong sama guru buat ambilin casan laptopnya tempatnya itu di
3326,1,1,0,1,1,0,0,1,0,0,1,0,pks jadi paai pelacur beyek jadi germo pks tidak sadar bahwa beye otak dibalik kriminalisasi lhi politisi islam pengkhianatan kepada prabowohatta pencurangan pilpres penghancuran citra islam sdh disusupi antek be
3327,1,1,0,1,0,0,0,0,1,0,1,0,dear driver lo ada yang tukeran orang buat anter gw gw sih gak masalah asal pinter gak dongo muter cari rumah gw ini udah pake driver pengganti dongo buang waktu gw bgt buat nunggu taik
3328,1,1,0,1,0,0,0,0,1,0,1,0, yang mulai ngatain cebong juga kaum codotplaying victim much
3329,0,1,0,0,0,0,0,0,0,0,0,0, follback gua baca dn lo kirain setan wakaka
3330,0,0,0,0,0,0,0,0,0,0,0,0, begitu jg org yg paling merasa islami dgn membangun narasi yg ditujukan kpd pendapat yg berbeda sbg liberal sekuler munafiq antek asing 
3331,1,0,1,0,0,0,0,0,1,1,0,0,kl sy gk betah bg makanya sy dr kmren mnta desak mpr sidang istimewa turunkan jokowi jk
3332,0,0,0,0,0,0,0,0,0,0,0,0, mata gue gak sipit
3333,0,1,0,0,0,0,0,0,0,0,0,0, gua paling normal diantara member autis 
3334,1,1,0,1,0,0,0,0,1,0,1,0, najis bngt lo berdua kenapasi bully adek atip
3335,0,0,0,0,0,0,0,0,0,0,0,0, buaya nye ga gede dah
3336,1,0,1,0,0,0,0,0,1,1,0,0,teriak bubarkan pki itu bagai orang yang pulsa listrik rumahnya habis tetapi malah mengutuk semua orang karena ketidaktahuannya sendiri
3337,0,0,0,0,0,0,0,0,0,0,0,0,saat ini tren konsumsi video terus beumbuh dan memerlukan lebih banyak data
3338,0,0,0,0,0,0,0,0,0,0,0,0,lukman hakim saifuddin secara substansial kepercayaan itu agama
3339,1,1,1,0,0,0,0,0,1,1,0,0,bajingan iyak itu sebutan yg pantes buat orang kaya lu ahsudalah
3340,0,0,0,0,0,0,0,0,0,0,0,0, ya allah sy mohon scptnya ganti presiden biar indonesia selamat
3341,0,0,0,0,0,0,0,0,0,0,0,0,jawapos saat paul pogba selebrasi gol terdengar tiruan suara monyet 
3342,1,1,1,0,0,0,0,0,1,1,0,0,pendukung prabowo spt arb sda adl orangorang bejad tabiatnya kasar termasuk org ini gtgt smoga dilaknat oleh allah
3343,1,0,0,1,0,0,0,0,1,0,1,0,iya tni ad emang nafsu banget pengen ikutan di pemerintahan doktrin kekaryaan makanya dia dukung soekarno bubarkan parlemen dgn dekrit
3344,1,1,1,0,0,0,0,0,1,1,0,0, buat lo gak usah bahas ekonomi yg morat marit deh gwe mau tahu lo tuh siapa pake akun tulisan nama kek gitu lo antek aseng bukan gegara aseng kek congor lo negara gwe jd hina kek gini nega
3345,1,1,1,0,0,0,0,0,1,1,0,0,bloon bgt si yg jadi alucard
3346,0,1,0,0,0,0,0,0,0,0,0,0, soehao dalang segala bencong hehe
3347,1,0,0,1,0,0,0,0,1,0,0,1,bubarkan kpk perkuat lemabaga negara sistem politik
3348,0,0,0,0,0,0,0,0,0,0,0,0, aku gtu juga bukan cuma nayeon tapi member twice suka ngepost di instastory tntg mereka dan suka di bilangin lesbi saya karena bucin bgt sama twice
3349,0,0,0,0,0,0,0,0,0,0,0,0, dari tubuhku yang kurus ini walau masih muda orang itu memiliki punggung yang sudah terlihat tegap dan lebar matanya sipit dengan dua tanda di kelopaknya dan garis wajahnya terlihat menggambarkan watak galak
3350,1,1,1,0,0,0,0,0,1,1,0,0, pokcoy ih bloon nya pacar kuuu
3351,1,1,0,1,0,0,0,0,1,0,1,0,indosiar emtek group selalu gembel kalo nyiarin bola
3352,1,1,1,0,0,0,0,0,1,1,0,0, penampilan serasa paling suci sedunia tp kelakuan kyk setan ga punya empati ama keluarga korban bom kmrn
3353,1,1,0,1,0,0,0,0,1,0,1,0, sebenernya cebong eh berudu seolah terfait accomplianies nyapres atau tetap gubernur hidup mrk tetap ga tenang nikmat bgt gw dah klo lg begini buat mainin cebong
3354,0,0,0,0,0,0,0,0,0,0,0,0, udh tau kok pasukan nasi bungkusyg kasihan itu mereka yg merasakan dki skrgbuat yg dki harap bersabarini cobaan 
3355,0,0,0,0,0,0,0,0,0,0,0,0, duh lebay nya didik soehao katanya bahwa benar bob hasan itu pernah jdi mentri dlm kbinet pembangunan masa jbatan cm bln maret mei bob hasan aka mohammad h
3356,0,0,0,0,0,0,0,0,0,0,0,0,kecuali manusia dan monyet semua mamalia buta warna
3357,1,1,0,1,1,1,0,0,0,0,1,0,betapa biadabnya teroris budha myanmar ini 
3358,0,1,0,0,0,0,0,0,0,0,0,0,rp haneul doyan nyepong kontolyang on retweet
3359,0,0,0,0,0,0,0,0,0,0,0,0, kebaca onta masa debaynya cowok ya nan mau aku modusin hahaha
3360,1,1,1,0,0,0,0,0,1,1,0,0,mampuuss di tembak dalem banget silvyy lo urusin tuh dapurr gak punya program demennya nyerang terus gue debatfinalpilkadajkt
3361,0,1,0,0,0,0,0,0,0,0,0,0, ngentot dengan sekearis yang sexy ceritadewasa memekmerah memekbasah memekjanda
3362,1,1,1,0,0,0,1,0,0,1,0,0, guwe anjing penasaran iya iya lah bisa ngomong maju lu sini garuda kuping budek
3363,1,1,1,0,1,0,0,0,0,1,0,0,bro ente sebut kitab suci fiksi berai semua agama bkn dari wahyu pernyataan spt ini mutlak scr harfiah dan filosofis melanggar keyakinan umat beragama konstitusi dan norma agama ente ini penista semua agama yg paling kotor atheisdete
3364,1,1,1,0,1,0,0,0,0,1,0,0, sontoloyo dan sok paling bener mungkin dia iparan sama allah swt 
3365,0,1,0,0,0,0,0,0,0,0,0,0, akibat putus cinta sahabat sendiri diewe juga yg penting sama lubang toh lebih rapet bool drpd memek 
3366,0,0,0,0,0,0,0,0,0,0,0,0,deklarasi pilkada aman dan anti hoax paguyuban budidaya lele jabon
3367,1,0,1,0,0,0,0,0,1,1,0,0,ahok di lantik gubernur bukan anis anis ga pantes jadi gubernur
3368,0,0,0,0,0,0,0,0,0,0,0,0, pd thn agama buddha sdh cukup kokoh dalam peradaban masyarakat pd masa itu hingga mampu membangun candi yg amat luas candi sewu prambanan waktu yg bersamaan penganut agama hindu di utara jg membangun candi yh tak kalah besarnya
3369,0,0,0,0,0,0,0,0,0,0,0,0,selain ntu saya hendak berkata begini kudu keras dilawan dgn keras sepei kung fu kadang kita perlu pake tai chi kelembutan dgn mempergunakan kekuatan lawan
3370,0,0,0,0,0,0,0,0,0,0,0,0, mulut buaya dia mah
3371,1,1,1,0,0,0,0,0,1,1,0,0, kalo mau buat hoax yg pinter dikit dongudah dungu jgn begokasian ntar pengikut nya ikutan dungu dan tolol
3372,0,0,0,0,0,0,0,0,0,0,0,0,urusannya duit siapa dapat apa kalau nanti itungan bisnisnya pemerintah indonesia untung ya kita tepuk tangan kalau buntung ya resiko punya rezim model gini tapi itu nanti setelah ketauan harganya janjinya harga wajar wajar buat siapa
3373,1,0,0,1,0,0,0,0,1,0,1,0, jadi ini ada plakat gitu isinya kerjasama antara polisi indonesia sama polisi tionghoa tapi menurut penjelasan polisinya itu mereka tolak karena harus ke mabes tapi liat fotonya malah udah kaya selametan gitu
3374,1,0,1,0,0,0,0,0,1,1,0,0,bela ibu asma dewi sebagai bentuk solidaritas atas kekejaman rezim anti islam 
3375,1,1,0,1,1,0,0,0,0,0,1,0, tolol itu banyak yg bela penista agama walau sudah tersangka
3376,0,1,0,0,0,0,0,0,0,0,0,0, waini kurang minum kopi luwak biar gak degan alias kocak si pak bolotnya pas depan congor 
3377,1,0,1,0,1,0,0,0,0,1,0,0,hasil akhir menyatakan melindungi ahok terdakwa penista agama 
3378,1,0,1,0,0,0,0,0,1,1,0,0,cieada mau yang nariknarik gatot nurmantyo bersaing dgn jokowi nihgak pas lah tni aktif lohkalau buat prabowo mau ditinggalin
3379,1,1,0,1,0,0,0,0,1,0,1,0, nga usah debat sama para kampret kerena otaknya sudah d rendam kencink onta
3380,0,0,0,0,0,0,0,0,0,0,0,0,khofifah merupakan srikandi nu yang pantas menduduki kursi gubernur jatim dengan didampingi emil dardak sebagai wakil baguss khofifahemiljatimsatu
3381,0,0,0,0,0,0,0,0,0,0,0,0,berawal dari mikir nyeleneh kenapa tuhan ku ciptain anjing dan babi yg jelas di kitab ia mengharamkan kedua nya bahkan untuk babi menyentuh kulit nya yg basah saja sudah termasuk haram akal ku belum sampai kesana mungkin aku kurang baca
3382,1,1,0,1,0,0,0,0,1,0,1,0, itu semalem di juga ada banyak pck pekerja cocot komersial
3383,0,1,0,0,0,0,0,0,0,0,0,0,mu ngapa gue ngikutin beritanya bencongbencong itu yaelah
3385,0,0,0,0,0,0,0,0,0,0,0,0,kalau cuma soal melokalisasi agama nu sudah kalah kreatif dengan kristen protestan di indonesia ada kristen jawa batak dsb p
3386,1,1,1,0,1,0,0,0,0,1,0,0, iklanahokjahat bikin darah mendidih bangsat penuh dengan propaganda emang lo kira islam radikal kalau kami mau
3387,0,0,0,0,0,0,0,0,0,0,0,0,pbb pandangan saya naik secara signifikan paling bagus pasangan presiden incumben melawan gatot nurmantyo amp yusril
3388,0,0,0,0,0,0,0,0,0,0,0,0,gaes hanya presiden yang blusuk an dihampir seluruh pelosok negri ini jokowi mendengar langsung keluhan dan keinginan warganya sea mengecek sendiri program pemerintah nih video pemimpin yg duduk sama rendah berdiri sama tinggi bersama r
3390,1,1,1,0,0,0,0,0,1,1,0,0, setan si lu ya
3391,0,0,0,0,0,0,0,0,0,0,0,0, gwe lagi celeng gak bikin synna esmosi jangan mancing dong
3392,1,1,0,1,0,0,0,0,1,0,1,0, kenapa cebong kelojotan dengan takjil gantipresiden kalian waras buatlah takjil yang sama bukannya ngamuk ngamuk ngga karuan presiden di hina kalian mingkem 
3393,1,1,0,1,0,0,0,0,1,0,1,0, kampang memang
3394,1,0,0,1,0,0,0,0,1,0,1,0, rezim tukang nipu hoax anti kritik
3395,1,1,0,1,0,0,0,0,1,0,1,0, cebong kurang kopi eta mah harga naik ngakunya masih bisa beli padahal mah ngutang 
3396,0,1,0,0,0,0,0,0,0,0,0,0,para tokoh politik yang bersebrangan sama pemerintah smkin brani bicara kasar jauh dari etika si parabowo brani bilang elit goblog siapa yg dia maksudanda sekolah dimana wo sampai kapan pun anda tdk akan jadi presidenanggota dewan sudah brani bilang kementrian agama bangsat
3397,1,1,1,0,0,0,0,0,1,1,0,0, cara berpikir bayi tabung perpaduan sperma kampret dan onta jangan pernah diragukan lagi
3398,0,0,0,0,0,0,0,0,0,0,0,0, monyet yang di sumber juga masih pada idup tuh
3399,1,1,0,1,0,0,0,0,1,0,1,0, kata cebong telur naik cuma an aja berisik dasar kampret miskin 
3400,0,0,0,0,0,0,0,0,0,0,0,0,selamat sore tweeps hari ini presiden jokowi memimpin rapat terbatas ratas di istana kepresidenan bogor rabu membahas mengenai percepatan pelaksanaan berusaha online single submissionoss berikut beberapa poin arahannya simak ya 
3401,1,0,1,0,0,0,0,0,1,1,0,0,gimana menyelesaikan kasus impor alutsista brimob ini pak kl gk mampu mending mundur ajalah pak 
3402,0,0,0,0,0,0,0,0,0,0,0,0, aww good luck aku suka pusing kalau bahas budaya populer 
3403,1,0,1,0,0,0,0,0,1,1,0,0,nama gatot saptono al al khaththath status tersangka kasus pemufakatan makar dugaan pendukung anies sandi
3404,0,0,0,0,0,0,0,0,0,0,0,0,jelang pilkada pemkab garut kebut cetak ribu ektp
3405,1,0,1,0,0,0,0,0,1,1,0,0,yeeee indonesia hebat indonesia dibanjiri tenaga kerja asing pk jokowi kren deh top banget kalau bisa presiden seumur hidup ayo dukung jokowi balik ke solo gantipresiden
3406,1,1,1,0,0,0,0,0,1,1,0,0,anjinganjing orde baru kayak emang tukang ngibulkgk malu mengaku ustadz
3407,1,1,0,1,0,0,0,0,1,0,1,0,indosat eek
3408,0,0,0,0,0,0,0,0,0,0,0,0,di maiyah tidak ada keamanan tapi selalu aman karena masingmasing setiap diri yang hadir di maiyah adalah prajurit keamanan kita selalu belajar saling mengamankan menyamankan dan membahagiakan msapril
3409,0,0,0,0,0,0,0,0,0,0,0,0, nggak terlalu berlebihan cukup butuh presiden yang gak takut miskin haahilang kuasa dan tahta
3410,1,0,0,1,1,0,0,0,0,0,1,0,ayat apa yang dingajikan perintah perangi bunuh dan penggal kafir
